id,name,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month
40112838,2 Bed 1 Bath Near Beach in the Heart of La Jolla,100%,f,f,La Jolla,92037,t,House,Entire home/apt,5,1,2,3,,$215.00 ,11,11,100,6.6
40113205,"Mission Valley Condo SD-AMSI,",100%,f,f,Mission Valley West,92110,t,Condominium,Entire home/apt,5,2,2,3,,$140.00 ,0,0,,
40114416,Downtown 2 BR | Modern Space | Pool and Jacuzzi,100%,t,f,Grant Hill,92102,t,Apartment,Entire home/apt,8,1,2,3,,$299.00 ,0,0,,
40114655,Modern 2 BR | Downtown San Diego | Pool and Spa,100%,f,t,Grant Hill,92102,t,Apartment,Entire home/apt,6,1,2,2,,$299.00 ,0,0,,
40115294,Medical Travelers/Internships Long Term Stays!,100%,t,t,,91911,t,House,Private room,1,1,1,1,,$35.00 ,0,0,,
40115985,3bed2 bath in Resort StyleThe Lido MissionValley,46%,f,f,Mission Valley East,92108,t,Townhouse,Entire home/apt,6,2,3,4,,$150.00 ,0,0,,
40116403,Cozy tropical oasis in the heart of all the fun!,100%,f,f,Normal Heights,92116,t,Guesthouse,Entire home/apt,3,1,0,2,,$75.00 ,1,1,80,1
40116921,Sleek Gaslamp Condo Overlooking 5th Avenue!,67%,f,t,Gaslamp,92101,t,Condominium,Entire home/apt,2,1,1,1,,$114.00 ,0,0,,
40117307,Elegance in the Marina District!,67%,f,t,Marina,92101,t,Condominium,Entire home/apt,4,2,2,2,,$138.00 ,0,0,,
40117723,Downtown Vibes #B - Close to Downtown,97%,f,f,Sherman Heights,92102,t,Townhouse,Entire home/apt,12,1.5,2,7,,$189.00 ,0,0,,
40117821,Downtown Vibes #A&B - Close to Downtown 20+ Guests,97%,f,f,Sherman Heights,92102,t,House,Entire home/apt,16,2.5,4,11,,$259.00 ,3,3,73,2
40118153,Pacific Beach Launch Pad,100%,t,f,Pacific Beach,92109,t,Townhouse,Private room,2,1,1,1,,$60.00 ,2,2,100,2
40118161,Oasis #A&B&C - Close Proximity to Downtown,97%,f,f,Logan Heights,92113,t,House,Entire home/apt,16,4,5,2,,$399.00 ,0,0,,
40120780,Ultra Modern Green Home,100%,f,t,University Heights,92103,f,House,Entire home/apt,8,0,0,5,,$500.00 ,0,0,,
40124649,★ Elegant · Peaceful ☮ Pacific Beach Home,100%,t,f,Pacific Beach,92109,t,House,Entire home/apt,6,1,2,6,,$185.00 ,10,10,100,6.82
40126559,"Warm,cozy and quiet two bed room apartment",100%,f,f,North Park,92104,t,House,Entire home/apt,4,1.5,1,1,,$500.00 ,0,0,,
40130021,Luxurious 2 bedroom condo - convenient location,100%,f,t,Carmel Valley,92130,t,Condominium,Entire home/apt,4,2,2,5,,$199.00 ,2,2,100,1.3
40133405,~ Modern Penthouse Loft in East Village~ Gaslamp ~,63%,f,f,Gaslamp,92101,t,Condominium,Entire home/apt,4,1,0,1,,$89.00 ,0,0,,
40134408,Bike to Beach from Gated Community Estate,100%,t,t,North City,92130,t,House,Entire home/apt,8,3.5,4,4,,$450.00 ,0,0,,
40134594,Bright and Comfy Two Bedroom in the Gaslamp!,67%,f,t,Gaslamp,92101,t,Condominium,Entire home/apt,4,2,2,3,,$138.00 ,0,0,,
40135460,Simple and Clean Living for Long Term Renters,83%,f,f,Old Town,92110,t,Apartment,Entire home/apt,2,1,1,1,,$75.00 ,0,0,,
40135462,Monthly & Weekly Studio for Rent in heart of SD,83%,f,f,Old Town,92110,t,Apartment,Entire home/apt,1,1,0,,,$53.00 ,2,2,40,2
40135653,Urban Two Bedroom with City Views!,67%,f,t,East Village,92101,t,Condominium,Entire home/apt,4,1,2,2,,$124.00 ,0,0,,
40136600,"Rooftop Penthouse Studio with private deck, hot tub and breathtaking views!",92%,t,f,Mission Beach,92109,t,House,Entire home/apt,2,1,0,1,,$349.00 ,0,0,,
40137234,NEW LISTING! 2bed/2bath beach condo-steps to sand!,100%,f,f,Mission Beach,92109,t,Condominium,Entire home/apt,5,2,2,3,,$220.00 ,5,5,92,3.13
40137774,NEW! San Diego House w/ Pvt Pool + Outdoor Oasis!,94%,f,f,Rolando,92115,t,House,Entire home/apt,11,2,4,8,,$704.00 ,4,4,95,2.5
40138145,Modern Chic Apartment in Little Italy w/ Gorgeous Rooftop & Deck ❤ by AvantStay,100%,t,f,Little Italy,92101,f,Apartment,Entire home/apt,14,3,5,7,,$349.00 ,2,2,100,1.62
40138329,"Found Hotel, Mixed Dorm Room with Shared Bathroom",100%,f,f,Little Italy,92101,t,Boutique hotel,Shared room,1,1,1,0,,$0.00 ,7,7,93,3.68
40140824,Cozy Surf Cottage in the Heart of Pacific Beach!,96%,t,f,Pacific Beach,92109,t,Cottage,Entire home/apt,4,1,1,2,,$150.00 ,4,4,95,2.55
40141358,Quiet spacious home Del Mar (upstairs bedroom),100%,f,f,North City,92130,t,House,Private room,2,1.5,1,1,,$59.00 ,0,0,,
40142263,Top Luxury Architectural Mansion,98%,f,f,La Jolla,92037,f,House,Entire home/apt,14,5,5,5,,"$3,000.00 ",0,0,,
40142372,New! Pacific Beach Party House,100%,f,f,Pacific Beach,92109,t,Townhouse,Entire home/apt,10,2.5,3,0,,$241.00 ,0,0,,
40142794,Simple Master Room w/private bath 2 blcks to beach,86%,f,f,Pacific Beach,92109,t,Apartment,Private room,2,1,1,1,,$52.00 ,2,2,100,2
40143761,MasterBR+Private Bath! Netflix&Chill! Ocean Beach!,100%,f,f,Ocean Beach,92107,t,House,Private room,2,1,1,1,,$29.00 ,0,0,,
40145828,"Clean, cozy peaceful separate unit",100%,f,f,Redwood Village/Rolando Park,92115,t,Guest suite,Entire home/apt,2,1,1,1,,$45.00 ,4,4,100,4
40153243,Private room in nice quiet neighborhood,100%,t,f,Lake Murray,92119,t,House,Private room,2,1,0,1,,$35.00 ,7,7,100,4.2
40156440,25% OFF JAN - Beach Bungalow Casita W/Firepit + Walk to Sand & Shops!,100%,f,f,La Jolla,92037,f,House,Entire home/apt,4,1,1,2,,$271.00 ,0,0,,
40156452,"25% OFF JAN - Beach Bungalow W/ Patio, Gazebo Lounge & SPA - Walk to the Sand!",100%,f,f,La Jolla,92037,f,House,Entire home/apt,10,2,3,4,,$574.00 ,0,0,,
40157154,Surf and City Abode | San Diego,100%,f,f,Black Mountain Ranch,92127,f,House,Entire home/apt,6,4,4,5,,$575.00 ,0,0,,
40158312,Vista Muirlands La Jolla Retreat,100%,f,t,La Jolla,92037,f,House,Entire home/apt,12,5.5,6,6,,"$3,090.00 ",0,0,,
40158967,Downtown San Diego,100%,f,f,Gaslamp,92101,f,Serviced apartment,Private room,2,1,0,2,,$54.00 ,1,1,,0.91
40159109,Lajolla Beach room in bird Rock.,N/A,f,f,La Jolla,92037,t,Apartment,Private room,3,1,1,,,$120.00 ,0,0,,
40163751,Beautiful upgraded apt located in upscale area!,60%,f,f,Roseville/Fleet Ridge,92106,t,Apartment,Private room,1,1,1,1,,$36.00 ,0,0,,
40172447,Exquisite Downtown San Diego 1 Bedroom Apartment,100%,t,t,East Village,92101,t,Apartment,Entire home/apt,4,1,1,1,,$179.00 ,6,6,93,3.91
40173973,Mid point to Tijuana or a fun day at the beach,100%,f,f,Encanto,92114,t,House,Private room,2,1,1,,,$34.00 ,0,0,,
40181127,"Private and Comfy Casita, Sleeps 2",100%,f,f,,91915,f,Guest suite,Entire home/apt,2,1,1,1,,$65.00 ,2,2,100,1.71
40181869,San Diego Studio Deluxe unit - Comic Con weekend!,100%,f,f,Gaslamp,92101,t,Condominium,Entire home/apt,4,1,0,2,,$750.00 ,0,0,,
40184001,Private Room near Plaza Bonita Mall,N/A,f,f,Paradise Hills,92139,t,House,Private room,2,1.5,1,1,,$55.00 ,0,0,,
40199224,WanderJaunt | Fulmar | 1BR | Balboa Park,99%,f,t,Park West,92101,t,Apartment,Entire home/apt,6,1,1,2,,"$10,000.00 ",6,6,100,3.83
40199397,Entire Home between downtown SD and La Jolla,100%,f,f,Linda Vista,92111,t,House,Entire home/apt,4,1,2,2,,$150.00 ,1,1,100,1
40202029,(Website hidden by Airbnb),100%,f,f,Linda Vista,92111,t,House,Entire home/apt,14,3,4,8,,$289.00 ,1,1,100,0.65
40202523,Lil perfect Place,100%,f,f,Park West,92103,f,Apartment,Entire home/apt,3,1,,1,,$100.00 ,0,0,,
40202533,***COZY 1 BEDROOM IN THE HEART OF CHULA VISTA***,75%,f,t,,91910,t,House,Private room,1,1,1,0,,$22.00 ,0,0,,
40202620,Beautifully Remodeled Triplex-Heart of North Park,100%,t,t,North Park,92104,t,House,Entire home/apt,16,3,6,8,,$545.00 ,0,0,,
40203471,Wonderful La Jolla Home!,100%,f,f,La Jolla,92037,t,House,Entire home/apt,4,1.5,2,2,,$350.00 ,1,1,100,1
40203740,"Cabrillo - 70""Tv/CalKing/2 Car Driveway/1,082 SqFt",99%,f,t,Stockton,92102,t,House,Entire home/apt,16,2,3,5,,$179.00 ,1,1,100,1
40205544,"La Jolla Beach Getaway,  near Marine Street Beach",N/A,f,f,La Jolla,92037,t,Guest suite,Entire home/apt,2,1,1,2,,$275.00 ,0,0,,
40206101,Oasis #B - Close Proximity to Downtown,97%,f,f,Logan Heights,92113,t,Guesthouse,Entire home/apt,4,1,0,1,,$64.00 ,4,4,90,2.67
40206819,Cozy & Peaceful Guest Room,96%,t,t,El Cerrito,92115,t,Apartment,Private room,2,1,1,1,,$30.00 ,8,8,98,4.44
40207222,Cozy and convenient in San Diego! (30+ days),N/A,f,t,Linda Vista,92111,t,Condominium,Private room,1,1,1,1,,$59.00 ,0,0,,
40210575,Private Suite La Jolla Cove,100%,f,t,La Jolla,92037,t,House,Private room,2,1,1,1,,$89.00 ,0,0,,
40210797,Brand New Modern Townhouse- Walking Distance to everything,97%,t,t,Park West,92101,f,Townhouse,Entire home/apt,6,3.5,3,4,,$595.00 ,1,1,100,1
40211191,"Furnished model home , top of the line appliances,",0%,f,f,,91914,f,House,Entire home/apt,4,2.5,4,5,,$300.00 ,0,0,,
40211630,Good place!,100%,f,t,University City,92122,f,Condominium,Private room,2,1,1,1,,$75.00 ,6,6,84,3.27
40224059,Near Shopping plaza Bonita Mall,N/A,f,f,Paradise Hills,92139,t,House,Private room,1,1.5,1,1,,$55.00 ,0,0,,
40226006,"Amazing Location! Entire House - SeaWorld, UTC, PB",100%,t,f,Bay Ho,92117,f,House,Entire home/apt,8,1,2,4,,$119.00 ,2,2,80,2
40226482,Stylish One-Bedroom with Plenty of Character,80%,f,f,Hillcrest,92103,t,Apartment,Entire home/apt,2,1,1,1,,$100.00 ,1,1,100,1
40226817,WanderJaunt | Puffin | 1BR + Den  |  Balboa Park,99%,f,t,Park West,92101,t,Apartment,Entire home/apt,6,1,1,3,,"$10,000.00 ",7,7,94,4.57
40229849,Sonder | Shift Apartments | Airy Studio + Pool,98%,f,f,East Village,92101,t,Apartment,Entire home/apt,2,1,0,1,,$141.00 ,0,0,,
40234405,Stunning Ocean and City Views in North PB/La Jolla,100%,f,t,Pacific Beach,92109,t,House,Entire home/apt,6,2.5,3,3,,$249.00 ,4,4,100,2.11
40234896,Cozy private room & private entrance near downtown,100%,f,f,Shelltown,92113,t,Guesthouse,Private room,2,1,1,1,,$35.00 ,0,0,,
40237410,Remodeled Casa Corona- Coastal Cottage w/parking!,100%,f,f,Point Loma Heights,92107,t,Guest suite,Entire home/apt,4,1,1,2,,$75.00 ,5,5,96,3.85
40237703,Modern Balboa Park Condo (Sleeps 4),93%,t,t,Park West,92103,t,Condominium,Entire home/apt,4,1,1,0,,$319.00 ,0,0,,
40240834,Awesome Downtown San Diego street level studio,99%,f,t,East Village,92101,t,Apartment,Entire home/apt,9,1,0,1,,$129.00 ,12,12,93,6.43
40252165,Room for two and a baby!,N/A,f,f,Oak Park,92105,f,House,Private room,2,1,1,1,,$95.00 ,0,0,,
40252873,*MID TOWN CHARMER* - NEAR ALL CONVENTION CENTERS,80%,f,f,Midtown,92103,t,Bungalow,Private room,4,1,1,1,,$74.00 ,0,0,,
40257207,Tiny little one bedroom with all what you need,100%,f,f,Chollas Creek,92105,t,Apartment,Entire home/apt,2,1,1,1,,$89.00 ,0,0,,
40257632,Spacious bedroom minutes from beaches and airport!,N/A,f,f,Roseville/Fleet Ridge,92107,t,House,Private room,2,1,1,1,,$125.00 ,0,0,,
40257982,WanderJaunt | Prion | 1BR + Den | Balboa Park,99%,f,t,Park West,92101,t,Apartment,Entire home/apt,6,1,1,3,,"$10,000.00 ",4,4,100,2.35
40258237,Family friendly For All Vacation Home,100%,t,f,Linda Vista,92111,t,House,Entire home/apt,12,2,4,4,,$244.00 ,5,5,96,3.13
40260647,Door to Beach in 0.02 seconds!!! 2bd/2ba SandCastle on beach and bay level!,92%,t,f,Mission Beach,92109,t,House,Entire home/apt,4,2,2,3,,$529.00 ,1,1,100,1
40260691,"Iconic ""Sand Castle"" on Sail Bay - Door to Sand in 0.02 seconds",92%,t,f,Mission Beach,92109,t,House,Entire home/apt,8,2,3,5,,$679.00 ,0,0,,
40262766,Brand new luxurious oceanfront with pool/hot tub and direct beach access!,100%,f,f,La Jolla,92037,f,House,Entire home/apt,12,6.5,5,6,,"$3,539.00 ",0,0,,
40262803,SAE GYPSY bedroom,80%,f,f,Point Loma Heights,92110,t,House,Shared room,2,1,1,1,,$40.00 ,1,1,100,1
40264502,Charming Neighborhood Home,N/A,f,f,,91910,t,House,Entire home/apt,16,2,3,7,,$149.00 ,0,0,,
40265432,Beautiful Central San Diego Home,90%,f,f,Grantville,92108,t,Condominium,Entire home/apt,2,1,1,0,,$72.00 ,0,0,,
40267085,Enjoy San Diego,100%,f,f,Clairemont Mesa East,92117,t,Townhouse,Entire home/apt,6,1.5,2,3,,$90.00 ,2,2,100,1.15
40267247,Pacific Beach Getaway (private room w/ twin size),93%,t,t,Pacific Beach,92109,t,Condominium,Private room,1,1,1,1,,$60.00 ,2,2,100,1.71
40280787,Modern Loft in the Heart of Little Italy,100%,f,f,Little Italy,92101,t,Apartment,Entire home/apt,4,1,1,1,,$75.00 ,8,8,85,4.53
40282171,WanderJaunt | Felspar | 3BR | Pacific Beach,99%,f,t,Pacific Beach,92109,t,Townhouse,Entire home/apt,8,2.5,3,4,,"$10,000.00 ",8,8,95,4.9
40282509,SHARED PACIFIC BEACH SURF PAD PRIVATE BATH/BEDROOM,100%,t,f,Pacific Beach,92109,t,Apartment,Private room,2,1,1,1,,$99.00 ,3,3,100,2.43
40282593,Camper Trailer @ Carib Crib,100%,t,f,North Clairemont,92117,t,Camper/RV,Entire home/apt,4,1,1,0,,$70.00 ,0,0,,
40283921,Camping teepee style!,100%,t,f,North Clairemont,92117,t,Tipi,Private room,2,1.5,1,0,,$35.00 ,1,1,100,1
40283992,"Bohemian Rhapsody in the corazon de North Park, SD",100%,f,t,North Park,92104,t,House,Entire home/apt,6,1.5,3,3,,$140.00 ,6,6,100,6
40285315,Charming 1 br North Park Home,N/A,f,f,North Park,92104,t,House,Entire home/apt,4,1,1,2,,$90.00 ,0,0,,
40286617,New Listing!! Nautical 2 Mission Beach Vacation Rental,97%,f,t,Mission Beach,92109,t,House,Entire home/apt,8,3,3,6,,$305.00 ,1,1,100,1
40286793,Urban Retreat in Downtown / 4bd 2bath,100%,f,f,Cortez,92101,t,Condominium,Entire home/apt,6,2,2,3,,$115.00 ,2,2,100,2
40287046,!new! Downtown San Diego  3 story townhome,94%,f,f,Cortez,92101,t,Townhouse,Entire home/apt,11,2.5,2,6,,$225.00 ,10,10,86,6.25
40289558,"Newly Renovated Home, 5-10mins to popular places",99%,f,f,Linda Vista,92111,t,Guest suite,Entire home/apt,4,1,1,2,,$52.00 ,6,6,90,5.29
40290518,Fun By the Beach...Can't be beat.,0%,f,t,Pacific Beach,92109,t,Apartment,Entire home/apt,2,1,1,0,,$100.00 ,0,0,,
40291508,Great Central Downtown / Petco  2bd/2ba Apartment,100%,f,f,East Village,92101,t,Condominium,Entire home/apt,4,2,2,2,,$250.00 ,1,1,100,1
40295588,Heart of Sunny San Diegos Gaslamp District/ SD BAY,100%,f,t,Gaslamp,92101,t,Condominium,Private room,1,1,1,1,,$57.00 ,0,0,,
40297567,Studio on the Hill,100%,f,f,Cortez,92101,t,Apartment,Entire home/apt,1,1,0,1,,$85.00 ,1,1,80,1
40300789,Charming Oak Park Private suite! Great Location,99%,f,f,Ridgeview/Webster,92102,t,Guest suite,Entire home/apt,2,1,1,1,,$50.00 ,0,0,,
40301815,Gilio’s castle,N/A,f,f,Logan Heights,92113,t,Apartment,Private room,2,1,1,1,,$120.00 ,0,0,,
40303722,Beautiful Spanish Style Resort - Walk to Shops!,60%,f,f,La Jolla,92037,f,Townhouse,Entire home/apt,5,2,2,3,,$180.00 ,0,0,,
40305316,Sonder | Jackwill Flats | Warm 2BR + Sleep Sofa,98%,f,f,North Park,92104,t,Apartment,Entire home/apt,6,1,2,3,,$125.00 ,2,2,100,2
40305405,Sonder | Jackwill Flats | Chic 2BR + Sleeper Sofa,98%,f,f,North Park,92104,t,Apartment,Entire home/apt,6,1,2,3,,$112.00 ,3,3,100,2.73
40305803,Sonder | Jackwill Flats | Sunny 2BR + Sleep sofa,98%,f,f,North Park,92104,t,Apartment,Entire home/apt,6,1,2,3,,$140.00 ,1,1,100,0.65
40306222,Sonder | Jackwill Flats | Sleek 2BR + Sleeper Sofa,98%,f,f,North Park,92104,t,Apartment,Entire home/apt,6,1,2,3,,$123.00 ,1,1,100,0.57
40306319,Sonder | Shift Apartments | Tasteful 1BR + Pool,98%,f,f,East Village,92101,t,Apartment,Entire home/apt,4,1,1,2,,$142.00 ,0,0,,
40308261,Gorgeous Downtown View 1BR Apartment #1,98%,f,t,Marina,92101,t,Apartment,Entire home/apt,4,1,1,0,,$145.00 ,0,0,,
40309604,Ocean Beach Bohemian Surf Cottage!,100%,f,f,Ocean Beach,92107,t,Cottage,Entire home/apt,4,1,1,1,,$145.00 ,6,6,100,6
40309678,Studio: Harbour Lights - San Diego,100%,f,f,Gaslamp,92101,t,Condominium,Entire home/apt,4,1,1,2,,$130.00 ,0,0,,
40312795,Blue Room | Townhome | Self Check-in,100%,f,f,Mira Mesa,92126,t,Townhouse,Private room,2,1,1,1,,$30.00 ,2,2,60,1.5
40314042,Modernly Remodeled home in Down Town Chula Vista,100%,f,f,,91910,t,House,Entire home/apt,5,1,2,2,,$112.00 ,2,2,100,1.28
40314592,Gorgeous Downtown View 1BR Apartment #2,98%,f,t,Marina,92101,t,Apartment,Entire home/apt,4,1,1,1,,$150.00 ,0,0,,
40314948,Gorgeous Downtown View 1BR Apartment #3,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,4,1,1,1,,$150.00 ,0,0,,
40315103,Gorgeous Downtown View 1BR Apartment #4,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,4,1,1,1,,$150.00 ,0,0,,
40325393,Luxury condo/casita,100%,f,f,,91915,f,Condominium,Entire home/apt,3,1,0,1,,$85.00 ,4,4,100,3.08
40325523,Private Home - King Size Bed - Close to Downtown,100%,f,f,Golden Hill,92102,t,Apartment,Entire home/apt,2,1,1,1,,$58.00 ,2,2,90,1.87
40328779,Designer Smarthome Townhome in central San Diego,100%,f,f,Normal Heights,92104,t,Townhouse,Entire home/apt,4,1.5,1,1,,$150.00 ,0,0,,
40329803,Hidden Gem Studio Middle of Historic Hillcrest SD,100%,f,t,Hillcrest,92103,t,House,Entire home/apt,2,1,1,1,,$75.00 ,3,3,100,1.96
40330085,"Comfy Guest Suite, ideal location near North Park",100%,f,f,Normal Heights,92116,t,Guest suite,Entire home/apt,2,1,1,1,,$66.00 ,3,3,100,2.31
40330370,Lease Takeover for BLVD63,100%,f,f,Rolando,92115,t,Apartment,Shared room,1,4,1,2,,$725.00 ,0,0,,
40331376,Marlborough @ Landis,80%,f,f,Castle,92105,t,Apartment,Shared room,2,1,1,0,,$39.00 ,1,1,20,0.94
40331772,NEW YEAR SPECIAL: Vintage 1923 Craftsman,100%,f,f,Cherokee Point,92105,t,House,Entire home/apt,5,1,2,2,,$75.00 ,7,7,100,7
40332025,The Green Ivy Loft in Downtown San Diego -Petco,100%,t,f,East Village,92101,t,Loft,Entire home/apt,7,1.5,1,5,,$179.00 ,6,6,100,4.62
40332160,Close to Beach w. Cruisers & Boards,100%,f,t,Pacific Beach,92109,t,Condominium,Private room,2,1.5,1,1,,$54.00 ,0,0,,
40333293,Bdrm in house. Quiet st w parkg. 2 mi. to beach.,96%,f,t,Pacific Beach,92109,f,House,Private room,2,1,1,1,,$69.00 ,4,4,90,3.08
40346364,Room near UCSD/Beach,100%,t,f,University City,92122,f,Condominium,Private room,2,1,1,1,,$75.00 ,0,0,,
40350042,Scrippsranch condo,100%,f,t,Scripps Ranch,92131,t,Condominium,Entire home/apt,4,2,2,2,,$90.00 ,1,1,100,0.63
40350831,Cozy Private Suite,87%,t,f,College East,92120,t,Guest suite,Private room,2,1,1,,,$32.00 ,4,4,95,3.08
40352221,Pacific Beach Get Away,33%,f,t,Pacific Beach,92109,f,House,Private room,2,1,1,1,,$125.00 ,0,0,,
40352451,Chic Studio in Premier Downtown Location,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,2,1,0,1,,$90.00 ,2,2,100,1.54
40352711,Modern Studio Just Steps Away from Petco Park,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,2,1,0,1,,$90.00 ,3,3,87,1.91
40352809,Chic Downtown Studio + Walk Score 98,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,2,1,0,1,,$90.00 ,6,6,93,4.62
40352882,"(FV10) San Diego Theme 2BR/2.5 Bath With Pool, Gym, Clubhouse, Parking & More!",100%,t,t,Linda Vista,92108,t,Apartment,Entire home/apt,6,2.5,2,4,,$299.00 ,3,3,100,1.91
40352884,Modern Downtown Studio + Walk Score 98,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,2,1,0,1,,$90.00 ,5,5,92,4.17
40352986,Chic Studio Down the Block from Petco Park,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,2,1,0,1,,$90.00 ,4,4,100,2.5
40353051,Beautiful Studio Steps Away from Gaslamp Quarter,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,2,1,0,1,,$90.00 ,3,3,100,1.96
40353124,Chic Studio + Gym + Walk Score 98,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,2,1,0,1,,$90.00 ,3,3,80,3
40353179,Beautiful Studio + Fitness Center + Walk Score 98,98%,f,t,East Village,92101,t,Apartment,Entire home/apt,2,1,0,1,,$90.00 ,2,2,100,2
40355868,"(FV8) NEW: Huge Coffee Themed 2BR/2.5 Bath with Pool, Gym Clubroom & Parking!",100%,t,t,Linda Vista,92108,t,Apartment,Entire home/apt,5,2.5,2,4,,$299.00 ,3,3,80,2.05
40355977,(FV9) Family Friendly | Coffee Theme| 2BR/2BA| Pool/Gym/Clubroom| Amazing Location!,100%,t,t,Linda Vista,92108,t,Apartment,Entire home/apt,5,2,2,4,,$299.00 ,1,1,80,1
40367973,One Bedroom in Central San Diego for Long Term,83%,f,f,Old Town,92110,t,Apartment,Entire home/apt,2,1,1,1,,$68.00 ,0,0,,
40368262,Simple Studio for long term rentals in San Diego,83%,f,f,Old Town,92110,t,Apartment,Entire home/apt,1,1,0,,,$47.00 ,2,2,80,1.54
40370028,"La Roca House in San Diego area, close to all!",100%,f,f,,91910,t,House,Entire home/apt,8,2,3,4,,$195.00 ,2,2,90,2
40370759,1 Bd Condo @  the Vibrant Harbour Lights!!,100%,f,f,Gaslamp,92101,t,Condominium,Entire home/apt,4,1,1,2,,$160.00 ,0,0,,
40372980,House close to the beach and Del Mar race track.,N/A,f,t,Carmel Valley,92130,t,House,Entire home/apt,4,2.5,3,2,,$300.00 ,0,0,,
40374429,WanderJaunt | Silva | 1BR | Pacific Beach,99%,f,t,Pacific Beach,92109,t,Apartment,Entire home/apt,4,1,1,2,,"$10,000.00 ",7,7,100,4.88
40375177,WanderJaunt | Estudillo | 1BR | Pacific Beach,99%,f,t,Pacific Beach,92109,t,Apartment,Entire home/apt,4,1,1,2,,"$10,000.00 ",4,4,75,2.79
40375425,Hilltop Haven in La Jolla!,96%,t,f,La Jolla,92037,f,House,Entire home/apt,10,3.5,4,4,,"$1,000.00 ",1,1,100,1
40377350,Hip 1-bed/1-bath in the heart of North Park,100%,f,f,North Park,92104,t,Bungalow,Entire home/apt,2,1,1,1,,$98.00 ,0,0,,
40379086,Craftsmans and Craft Brews.,100%,t,f,North Park,92104,t,House,Entire home/apt,7,1,2,2,,$99.00 ,2,2,100,2
40381256,*SD Luxury Studio! Balcony+BEST VIEW+Gym+Sleeps 3*,99%,f,f,East Village,92101,f,Apartment,Entire home/apt,3,1,0,2,,$55.00 ,13,13,100,10.83
40381775,*SD Sparkling Studio! Best Area+View+Gym+Sleeps 3*,99%,f,f,East Village,92101,f,Condominium,Entire home/apt,3,1,0,2,,$54.00 ,15,15,95,10
40381950,SD CITY VIEW Studio! Walk Everywhere+GYM+Sleeps 3,99%,f,f,East Village,92101,f,Condominium,Entire home/apt,3,1,0,2,,$55.00 ,15,15,85,10
40382089,1 BR beach bungalow in La Jolla,67%,f,f,La Jolla,92037,t,Apartment,Entire home/apt,4,1,1,1,,$125.00 ,1,1,100,1
40382106,*SD DESIGNER Studio! WALK EVERYWHERE+Gym+Sleeps 3*,99%,f,f,East Village,92101,f,Condominium,Entire home/apt,3,1,0,2,,$55.00 ,10,10,100,10
40397192,Conveniently Located Large Home / 4rm/ 5bd/ 2.5ba,100%,t,f,Mira Mesa,92126,t,House,Entire home/apt,8,2.5,4,5,,$200.00 ,12,12,98,8
40397770,Steps to boardwalk. Relax in North Mission Beach,100%,f,t,Mission Beach,92109,t,Apartment,Entire home/apt,4,1,1,1,,$175.00 ,0,0,,
40399492,"25% OFF JAN/FEB - Shores Gem w/ Pool+Putting Green, Walk to Everything",100%,f,f,La Jolla,92037,f,House,Entire home/apt,14,4,5,8,,"$1,017.00 ",0,0,,
